o,d,dis
44,2,17225.83423
44,57,17483.11014
44,92,17933.84218
44,30,18625.48169
44,31,18735.08044
44,19,18909.13701
44,20,18971.9684
44,112,19166.63901
44,18,19385.83298
44,32,19534.16373
44,23,20072.97311
44,11,20216.21585
44,27,20293.30433
44,28,20440.35145
44,8,20734.97611
44,94,20912.33467
44,65,20985.95745
44,26,21229.15455
44,71,21505.38441
44,111,21715.20591
44,54,21930.52133
44,110,23347.69315
44,56,24080.133
44,66,24514.30684
44,3,25112.0288
44,25,27800.88061
45,45,0.0
45,44,1314.414633
45,83,1634.427482
45,42,1873.057161
45,41,1892.709695
45,39,2294.759263
45,37,2671.041724
45,64,2773.984003
45,76,2895.354975
45,105,3213.77499
45,46,3344.699072
45,116,3818.378469
45,49,3913.075476
45,48,3966.672603
45,79,4101.185521
45,53,4240.441912
45,51,4339.039744
45,52,4397.325988
45,50,4648.672931
45,117,4668.960412
45,118,4991.030144
45,14,5180.930155
45,84,5192.480146
45,115,5202.998659
45,113,5207.994007
45,114,5245.857383
45,82,5380.732042
45,35,5545.25918
45,36,5718.391658
45,81,6163.00194
45,55,7089.168017
45,10,7153.679655
45,9,7226.956156
45,43,7375.665639
45,4,7441.243442
45,68,7678.466548
45,80,7727.975313
45,69,7797.358618
45,72,7817.751609
45,85,7973.59994
45,90,8048.779378
45,97,8099.109187
45,119,8118.048007
45,38,8127.762728
45,104,8244.871415
45,67,8245.654068
45,13,8523.180473
45,87,8544.422282
45,89,8845.881646
45,78,8947.96479
45,40,9410.558944
45,75,9869.127316
45,21,10079.16324
45,22,10083.83615
45,108,10261.66252
45,74,10549.98733
45,107,10622.79287
45,99,10775.38898
45,34,10987.97009
45,1,11674.05871
45,47,11820.93152
45,123,12159.53512
45,73,12163.39971
45,24,12204.03839
45,122,12234.02615
45,124,12239.50858
45,121,12244.69065
45,12,12321.16272
45,106,12543.48278
45,103,12550.95674
45,101,12735.6818
45,96,12759.25886
45,86,12881.49384
45,100,13050.25157
45,61,13139.49684
45,63,13386.7849
45,7,13468.83464
45,109,13587.90263
45,102,13588.40621
45,59,13589.42477
45,6,13616.17647
45,120,13679.10346
45,70,14387.00936
45,29,14410.77408
45,95,14414.95561
45,91,14450.20081
45,93,14699.10417
45,5,14881.16447
45,77,15175.70959
45,88,15338.35279
45,62,15376.28645
45,33,15487.77778
45,125,15734.86317
45,58,16287.17816
45,15,17487.90998
45,16,17551.56968
45,60,17578.75422
45,98,17698.71763
45,2,17747.38043
45,17,17763.00996
45,57,18301.20921
45,92,18801.94024
45,30,19093.91626
45,31,19203.51501
45,112,19635.07358
45,20,19718.14705
45,19,19727.23607
45,32,20055.70993
45,18,20285.65328
45,23,20758.12446
45,27,20860.8857
45,28,20908.78602
45,11,21021.96778
45,8,21321.73155
45,65,21454.39202
45,94,21812.15497
45,26,21815.90998
45,71,22405.20471
45,111,22415.22683
45,54,22830.34163
45,110,24153.44508
45,56,24979.9533
45,66,25035.85304
45,3,25633.575
45,25,28606.63254
46,46,0.0
46,64,1713.156921
46,53,2173.653529
46,50,2600.971338
46,51,2707.701543
46,52,2765.987787
46,105,3048.351005
46,45,3344.699072
46,76,3479.221954
46,118,3655.900653
46,44,3839.500418
46,14,3871.774469
46,83,4360.815518
46,49,4401.107263
46,42,4599.445197
46,41,4619.097731
46,48,4856.205486
46,37,4860.656083
46,39,5020.256745
46,116,6004.288118
46,4,6073.518665
46,79,6287.095171
46,13,7063.087386
46,82,7187.733151
46,84,7281.924995
46,117,7395.348448
46,115,7440.591451
46,113,7445.586799
46,68,7476.195617
46,114,7483.446489
46,35,7773.517352
46,36,7958.300722
46,55,8125.919805
46,81,8396.723076
46,72,8964.546587
46,85,9120.394918
46,119,9171.491767
46,104,9298.315175
46,10,9880.067691
46,22,9916.154134
46,21,9920.827038
46,9,9953.344191
46,78,9984.716578
46,80,10034.96429
46,43,10102.05367
46,67,10431.56372
46,69,10523.74665
46,90,10775.16741
46,97,10825.49722
46,87,10851.57514
46,38,10854.15076
46,75,10922.57108
46,108,11298.41431
46,89,11572.26968
46,107,11659.54466
46,74,11705.19903
46,40,12136.94698
46,99,12825.78888
46,24,12853.68916
46,47,13204.39044
46,123,13212.97888
46,34,13227.87916
46,122,13287.46991
46,124,13292.95234
46,121,13298.13441
46,73,13318.6114
46,106,13580.23457
46,103,13706.16844
46,63,13820.01481
46,1,13885.67939
46,101,13890.89349
46,7,13902.06455
46,61,14110.52924
46,100,14205.46326
46,12,14561.07178
46,109,14624.65442
46,59,14626.17656
46,6,14652.92826
46,102,14743.6179
46,120,14834.31516
46,96,15069.63414
46,86,15121.4029
46,29,15782.06251
46,5,16036.37617
46,77,16229.15335
46,62,16347.31885
46,125,16788.30693
46,95,17098.98258
46,70,17113.3974
46,91,17176.58885
46,58,17323.92995
46,93,17425.49221
46,33,17727.68685
46,88,18064.74082
46,60,18561.09623
46,17,18918.22165
46,57,19354.65297
46,15,19582.5569
46,16,19646.2166
46,98,19796.03053
46,2,20323.03993
46,20,20754.89883
46,19,20780.67983
46,92,20899.25314
46,27,21294.11561
46,30,21305.53693
46,31,21415.13568
46,18,21440.86497
46,23,21729.15685
46,112,21846.69425
46,8,21977.46961
46,11,22058.71957
46,26,22465.56076
46,32,22601.42527
46,28,23120.40669
46,111,23386.25923
46,65,23666.01269
46,94,23862.55487
46,54,23985.55332
46,71,24048.6059
46,110,25190.19687
46,56,26135.165
46,66,27504.2834
46,3,28359.96304
46,25,29643.38433
47,47,0.0
47,103,1050.306085
47,101,1196.448144
47,100,1497.681909
47,99,1882.485728
47,102,2104.529605
47,73,2170.593412
47,120,2195.226863
47,74,2793.887925
47,96,2857.717299
47,5,3341.930818
47,121,3474.393946
47,122,3485.05845
47,123,3559.549473
47,77,3829.581289
47,124,4317.16039
47,75,4381.386176
47,40,4567.668502
47,125,4662.654688
47,85,4693.930557
47,97,4879.922014
47,95,4881.640878
47,72,4969.607778
47,70,5273.980143
47,93,5293.733919
47,106,5399.944693
47,58,5407.082961
47,91,5429.518571
47,43,5627.944107
47,104,5651.363161
47,119,5778.186568
47,17,6222.067457
47,88,6665.147045
47,16,7045.229532
47,15,7101.776151
47,57,7229.000724
47,98,7326.277646
47,33,7368.162983
47,84,7564.600158
47,38,7621.032339
47,109,7633.548299
47,89,7737.692332
47,107,7847.74234
47,60,7879.007385
47,9,7975.120993
47,10,8048.397493
47,78,8132.719852
47,59,8173.105774
47,6,8199.857472
47,108,8288.371016
47,19,8384.557582
47,92,8463.319913
47,12,8514.620843
47,18,8746.419625
47,55,8931.377689
47,20,8948.657681
47,69,9030.53967
47,2,9124.307269
47,90,9281.96043
47,117,9754.720381
47,11,10066.41519
47,23,10284.77157
47,48,10361.13871
47,87,10468.43747
47,61,10594.57998
47,80,10891.79425
47,44,10921.11122
47,41,11057.1373
47,42,11076.78984
47,94,11258.85613
47,54,11289.39912
47,83,11315.41952
47,71,11352.4517
47,32,11432.63677
47,86,11455.93153
47,111,11565.40526
47,62,11641.88956
47,34,11810.04552
47,36,11817.08946
47,45,11820.93152
47,76,12007.20967
47,49,12145.60724
47,64,12230.54477
47,105,12370.98327
47,39,12598.07354
47,81,12745.97749
47,8,12881.63266
47,114,12898.55072
47,30,13049.18514
47,31,13158.78389
47,110,13197.89249
47,46,13204.39044
47,113,13424.00508
47,115,13429.00043
47,56,13439.0108
47,53,13454.88179
47,37,13495.85154
47,51,13528.07213
47,52,13586.35837
47,1,13754.01408
47,50,13863.02924
47,112,13970.41987
47,35,14337.83392
47,24,14594.35334
47,79,14614.85556
47,116,14666.76392
47,118,15905.2946
47,82,16113.34973
47,14,16121.16841
47,3,16253.80626
47,66,16412.77988
47,26,16594.76027
47,28,16874.18652
47,65,17085.0134
47,7,17261.78689
47,63,17343.83664
47,25,17490.11633
47,21,17542.12973
47,22,17546.80263
47,67,18230.35507
47,4,18272.12204
47,68,18975.5226
47,27,19109.52888
47,13,19309.99087
47,29,21939.13906
48,48,0.0
48,76,2572.53574
48,49,2710.93331
48,105,2927.300874
48,64,3162.768493
48,55,3269.71432
48,44,3378.647061
48,45,3966.672603
48,53,4012.839098
48,51,4086.029439
48,52,4094.474927
48,50,4270.104148
48,41,4357.44841
48,42,4377.100944
48,83,4400.526339
48,84,4665.409979
48,46,4856.205486
48,104,5025.09467
48,78,5128.511093
48,119,5151.918077
48,39,5177.173672
48,117,5778.408307
48,72,6121.294864
48,85,6223.819756
48,108,6442.208824
48,75,6513.613726
48,37,6617.970706
48,107,6803.339175
48,36,7112.14927
48,114,7220.696944
48,43,7361.739919
48,81,7560.899448
48,118,7617.17971
48,74,7626.80761
48,113,7746.151304
48,115,7751.146652
48,116,7778.654201
48,14,7833.053526
48,79,8061.461254
48,10,8219.113131
48,9,8292.389631
48,35,8370.121205
48,97,8376.528796
48,21,8394.734061
48,22,8399.406964
48,124,8441.349131
48,38,8478.576472
48,123,8601.504687
48,122,8675.995711
48,121,8686.660215
48,106,8724.029087
48,80,8803.717425
48,69,8862.792093
48,90,9114.212853
48,89,9196.69539
48,73,9240.219982
48,61,9278.98852
48,82,9341.007774
48,24,9474.785064
48,87,9617.26732
48,103,9704.46977
48,40,9722.242411
48,109,9768.448933
48,59,9769.971075
48,6,9796.722773
48,99,9984.998006
48,4,9996.628516
48,47,10361.13871
48,102,10464.56255
48,120,10555.25981
48,13,11024.36644
48,101,11047.64177
48,68,11172.36037
48,100,11362.21154
48,62,11515.77813
48,7,11566.82938
48,77,11617.67916
48,63,11648.87913
48,125,11954.39147
48,67,12034.51193
48,5,12049.86513
48,34,12200.47644
48,96,12228.84326
48,58,12467.72447
48,12,12681.62976
48,1,13153.39861
48,86,13590.59349
48,60,13729.55551
48,95,14258.1917
48,57,14520.7375
48,70,14570.7172
48,91,14611.03818
48,93,14670.28474
48,17,15500.73043
48,88,15669.64601
48,20,15898.69335
48,19,15946.76437
48,33,16119.36611
48,15,16741.76602
48,16,16805.42572
48,23,16897.61614
48,98,16955.23966
48,11,17202.51408
48,18,17499.29562
48,8,17767.29105
48,92,18058.46227
48,2,18078.67365
48,29,18104.79772
48,27,18111.72426
48,111,18554.71851
48,26,18957.34839
48,30,20248.37356
48,110,20333.99138
48,54,20356.20276
48,31,20357.97231
48,32,20387.00316
48,112,20809.36444
48,94,21021.76399
48,71,21205.35418
48,56,22081.68323
48,28,22354.06377
48,65,22899.66978
48,25,24787.17885
48,66,25367.14627
48,3,25794.41237
49,49,0.0
49,76,1017.720501
49,105,1379.526851
49,52,1685.761118
49,51,1744.047362
49,50,1861.390339
49,53,2290.623775
49,64,2704.551882
49,48,2710.93331
49,44,3554.920806
49,45,3913.075476
49,55,4004.352106
49,46,4401.107263
49,83,4636.137586
49,42,4874.767265
49,41,4894.419799
49,39,5360.947324
49,78,6079.951775
49,84,6445.219735
49,37,6568.885589
49,21,6980.596651
49,22,6985.269555
49,108,7388.61607
49,118,7503.869343
49,104,7524.878538
49,117,7559.98036
49,119,7651.701945
49,14,7719.743159
49,116,7729.569084
49,107,7754.779857
49,72,7905.763389
49,79,8012.376136
49,85,8061.61172
49,115,8260.522843
49,113,8265.518191
49,114,8301.782005
49,35,8602.783364
49,24,8638.576717
49,36,8750.573799
49,75,9013.397594
49,43,9146.208444
49,81,9195.184081
49,82,9291.922657
49,124,9396.811439
49,106,9675.469769
49,123,9703.133558
49,122,9777.624582
49,121,9788.289085
49,61,9845.754545
49,4,9883.318149
49,10,10000.68518
49,9,10073.96168
49,74,10126.59148
49,97,10160.99732
49,38,10263.045
49,63,10281.38949
49,7,10363.43924
49,80,10585.28948
49,59,10628.90392
49,69,10644.36415
49,6,10655.65562
49,109,10668.11192
49,73,10815.02167
49,90,10895.78491
49,13,10911.05608
49,89,10981.16391
49,68,11059.05
49,87,11398.83937
49,40,11506.71094
49,99,11769.46653
49,102,11789.12485
49,120,11879.82211
49,103,12010.27674
49,62,12082.54416
49,47,12145.60724
49,67,12156.84468
49,77,12719.30803
49,101,12832.11029
49,125,12905.83215
49,100,13146.68006
49,5,13340.83924
49,58,13419.16515
49,34,13982.04849
49,96,14013.31178
49,60,14296.32153
49,12,14466.09829
49,1,14734.51449
49,86,15375.06201
49,57,15472.17819
49,95,16042.66022
49,70,16355.18572
49,91,16395.5067
49,93,16454.75326
49,17,16791.70453
49,20,16814.80515
49,19,16898.20505
49,27,17314.5981
49,88,17454.11454
49,23,17464.38216
49,8,17756.26988
49,33,17903.83463
49,11,18153.95476
49,26,18250.44831
49,29,18321.96469
49,15,18526.23455
49,18,18539.18692
49,16,18589.89425
49,98,18739.70818
49,111,19121.48454
49,92,19842.93079
49,2,19863.14218
49,110,21285.43206
49,54,21647.17687
49,30,22032.84209
49,31,22142.44084
49,32,22171.47168
49,112,22593.83297
49,94,22806.23251
49,71,22989.8227
49,56,23033.12391
49,28,23969.2418
49,65,24514.8478
49,25,25738.61953
49,66,27151.61479
49,3,27578.88089
50,50,0.0
50,53,429.937651
50,52,453.3769355
50,51,511.6631798
50,105,1657.367657
50,49,1861.390339
50,64,1899.817505
50,76,2087.669029
50,46,2600.971338
50,48,4270.104148
50,45,4648.672931
50,44,5142.588804
50,55,5832.371487
50,118,6256.70486
50,83,6262.589947
50,14,6472.578676
50,42,6501.219626
50,41,6520.87216
50,39,6943.432194
50,37,7074.971394
50,22,7335.47415
50,21,7340.147054
50,78,7907.971156
50,84,8162.641737
50,116,8218.603429
50,79,8501.410482
50,4,8674.322872
50,108,9153.868967
50,117,9277.402362
50,104,9295.198817
50,82,9402.048462
50,119,9422.022225
50,107,9515.798119
50,72,9623.185392
50,115,9654.906762
50,113,9659.90211
50,13,9663.891593
50,114,9697.7618
50,85,9779.033723
50,35,9987.832663
50,68,10076.99982
50,36,10172.61603
50,24,10273.90002
50,81,10611.03839
50,75,10783.71787
50,43,10863.63045
50,124,11224.83082
50,63,11239.33482
50,7,11321.38457
50,106,11503.48915
50,123,11531.15294
50,61,11589.22383
50,122,11605.64396
50,121,11616.30847
50,10,11718.10719
50,9,11791.38369
50,97,11878.41932
50,74,11896.91176
50,38,11980.467
50,80,12249.2796
50,69,12361.78615
50,59,12372.3732
50,6,12399.1249
50,109,12427.20456
50,90,12613.20691
50,73,12643.04105
50,67,12645.87903
50,89,12698.58592
50,87,13065.89046
50,40,13224.13294
50,99,13486.88853
50,102,13617.14423
50,120,13707.84149
50,62,13826.01344
50,103,13838.29612
50,47,13863.02924
50,77,14547.32741
50,101,14549.5323
50,125,14733.85153
50,100,14864.10207
50,5,15168.85862
50,58,15247.18453
50,34,15442.19447
50,96,15730.73379
50,60,16039.79082
50,1,16099.9947
50,12,16183.52029
50,86,17092.48402
50,57,17300.19757
50,95,17760.08223
50,70,18072.60773
50,91,18112.92871
50,93,18172.17527
50,29,18382.86672
50,20,18573.89779
50,17,18619.72391
50,27,18713.43562
50,19,18726.22443
50,88,19171.53654
50,23,19207.85144
50,8,19397.68046
50,33,19621.25664
50,26,19885.77161
50,11,19981.97415
50,15,20243.65655
50,16,20307.31625
50,18,20367.2063
50,98,20457.13018
50,111,20864.95382
50,92,21560.35279
50,2,21580.56418
50,110,23113.45144
50,54,23475.19625
50,30,23519.85224
50,31,23629.45099
50,32,23888.89369
50,112,24061.00956
50,94,24523.65452
50,71,24707.2447
50,56,24861.14329
50,28,25334.722
50,65,25880.328
50,25,27566.63891
50,66,28869.0368
50,3,29296.30289
51,51,0.0
51,52,58.28624431
51,50,511.6631798
51,53,940.8966162
51,105,1512.625809
51,64,1565.05574
51,49,1744.047362
51,76,1980.730508
51,46,2707.701543
51,48,4086.029439
51,45,4339.039744
51,44,4832.955616
51,55,5715.028511
51,83,5952.956759
51,42,6191.586439
51,41,6211.238973
51,118,6363.435065
51,14,6579.308881
51,39,6633.799007
51,37,6765.338207
51,22,7480.844451
51,21,7485.517354
51,78,7790.62818
51,84,7827.684626
51,116,7908.970242
51,79,8191.777295
51,4,8781.053077
51,117,8942.445251
51,108,9036.52599
51,82,9092.415275
51,104,9111.124109
51,119,9237.947516
51,72,9288.22828
51,115,9345.273575
51,113,9350.268923
51,114,9388.128613
51,107,9404.0925
51,85,9444.076612
51,35,9678.199476
51,13,9770.621798
51,36,9862.982845
51,24,10168.88346
51,68,10183.73003
51,81,10301.4052
51,43,10528.67333
51,75,10599.64317
51,124,11107.48784
51,63,11205.33772
51,7,11287.38747
51,10,11383.15007
51,106,11386.14617
51,123,11413.80996
51,9,11456.42657
51,61,11484.20727
51,122,11488.30099
51,121,11498.96549
51,97,11543.46221
51,38,11645.50989
51,74,11712.83705
51,80,11939.64642
51,69,12026.82904
51,59,12267.35665
51,90,12278.2498
51,6,12294.10835
51,109,12316.02184
51,67,12336.24584
51,89,12363.62881
51,73,12525.69808
51,87,12756.25727
51,40,12889.17583
51,99,13151.93142
51,102,13499.80126
51,47,13528.07213
51,120,13590.49851
51,103,13720.95314
51,62,13720.99689
51,101,14214.57518
51,77,14429.98443
51,100,14529.14496
51,125,14616.50856
51,5,15051.51564
51,58,15129.84155
51,34,15132.56128
51,96,15395.77668
51,1,15790.36151
51,12,15848.56318
51,60,15934.77426
51,86,16757.5269
51,57,17182.85459
51,95,17425.12511
51,70,17737.65061
51,91,17777.9716
51,93,17837.21816
51,20,18462.71507
51,29,18489.59692
51,17,18502.38094
51,19,18608.88146
51,27,18679.43852
51,88,18836.57943
51,23,19102.83489
51,33,19286.29952
51,8,19292.66391
51,26,19780.75506
51,11,19864.63117
51,15,19908.69944
51,16,19972.35914
51,98,20122.17307
51,18,20249.86332
51,111,20759.93727
51,92,21225.39568
51,2,21245.60707
51,110,22996.10847
51,30,23210.21906
51,31,23319.81781
51,54,23357.85327
51,32,23553.93657
51,112,23751.37637
51,94,24188.69741
51,71,24372.28759
51,56,24743.80031
51,28,25025.08881
51,65,25570.69482
51,25,27449.29593
51,66,28534.07968
51,3,28961.34578
52,52,0.0
52,51,58.28624431
52,50,453.3769355
52,53,882.6103719
52,105,1454.339565
52,64,1623.341984
52,49,1685.761118
52,76,1922.444264
52,46,2765.987787
52,48,4094.474927
52,45,4397.325988
52,44,4891.241861
52,55,5656.742266
52,83,6011.243004
52,42,6249.872683
52,41,6269.525217
52,118,6421.721309
52,14,6637.595126
52,39,6692.085251
52,37,6823.624451
52,22,7422.558206
52,21,7427.23111
52,78,7732.341935
52,84,7885.97087
52,116,7967.256487
52,79,8250.063539
52,4,8839.339321
52,108,8978.239746
52,117,9000.731495
52,104,9119.569597
52,82,9150.701519
52,119,9246.393004
52,107,9345.806255
52,72,9346.514525
52,115,9403.559819
52,113,9408.555167
52,114,9446.414857
52,85,9502.362856
52,35,9736.48572
52,13,9828.908042
52,36,9921.26909
52,24,10110.59722
52,68,10242.01627
52,81,10359.69144
52,43,10586.95958
52,75,10608.08865
52,124,11049.2016
52,63,11147.05148
52,7,11229.10122
52,106,11327.85993
52,123,11355.52372
52,61,11425.92103
52,122,11430.01474
52,121,11440.67925
52,10,11441.43632
52,9,11514.71282
52,97,11601.74846
52,38,11703.79613
52,74,11721.28254
52,80,11997.93266
52,69,12085.11528
52,59,12209.0704
52,6,12235.8221
52,109,12257.7356
52,90,12336.53604
52,67,12394.53209
52,89,12421.91505
52,73,12467.41183
52,87,12814.54351
52,40,12947.46207
52,99,13210.21767
52,102,13441.51501
52,120,13532.21227
52,47,13586.35837
52,103,13662.6669
52,62,13662.71064
52,101,14272.86143
52,77,14371.69819
52,125,14558.22231
52,100,14587.4312
52,5,14993.2294
52,58,15071.55531
52,34,15190.84752
52,96,15454.06292
52,1,15848.64775
52,60,15876.48802
52,12,15906.84942
52,86,16815.81315
52,57,17124.56835
52,95,17483.41136
52,70,17795.93686
52,91,17836.25784
52,93,17895.5044
52,20,18404.42883
52,17,18444.09469
52,29,18547.88316
52,19,18550.59521
52,27,18621.15228
52,88,18894.86567
52,23,19044.54864
52,8,19234.37766
52,33,19344.58577
52,26,19722.46881
52,11,19806.34492
52,15,19966.98568
52,16,20030.64539
52,98,20180.45932
52,18,20191.57708
52,111,20701.65102
52,92,21283.68193
52,2,21303.89331
52,110,22937.82222
52,30,23268.5053
52,54,23299.56703
52,31,23378.10405
52,32,23612.22282
52,112,23809.66262
52,94,24246.98365
52,71,24430.57384
52,56,24685.51407
52,28,25083.37506
52,65,25628.98106
52,25,27391.00969
52,66,28592.36593
52,3,29019.63203
53,53,0.0
53,50,429.937651
53,52,882.6103719
53,51,940.8966162
53,64,1491.670053
53,105,1899.338676
53,46,2173.653529
53,49,2290.623775
53,76,2516.902465
53,48,4012.839098
53,45,4240.441912
53,44,4734.357785
53,118,5829.387051
53,83,5854.358928
53,14,6045.260868
53,42,6092.988607
53,41,6112.641141
53,55,6261.604923
53,39,6535.201176
53,37,6666.740376
53,22,7742.500605
53,21,7747.173509
53,84,7754.494286
53,116,7810.372411
53,79,8093.179464
53,4,8247.005063
53,78,8337.204592
53,117,8869.25491
53,82,8993.817443
53,104,9037.933768
53,119,9164.757175
53,72,9215.03794
53,13,9236.573784
53,115,9246.675744
53,113,9251.671092
53,114,9289.530782
53,85,9370.886271
53,35,9579.601644
53,108,9583.102403
53,68,9649.682015
53,36,9764.385014
53,107,9945.031555
53,81,10202.80737
53,43,10455.48299
53,75,10526.45282
53,24,10703.13345
53,10,11309.95973
53,9,11383.23623
53,97,11470.27187
53,38,11572.31955
53,74,11639.64671
53,63,11646.36128
53,124,11654.06426
53,7,11728.41102
53,80,11841.04859
53,106,11932.72259
53,69,11953.6387
53,123,11960.38638
53,61,12018.45726
53,122,12034.8774
53,121,12045.5419
53,90,12205.05946
53,67,12237.64801
53,89,12290.43846
53,87,12657.65944
53,59,12801.60664
53,40,12815.98549
53,6,12828.35834
53,109,12856.43799
53,73,13072.27449
53,99,13078.74108
53,47,13454.88179
53,103,13717.30887
53,102,14046.37767
53,120,14137.07493
53,101,14141.38484
